id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
3551,大田区,大田区東雪谷,157,,13,,220,,202,,51,,643
3552,大田区,大田区東馬込1丁目,20,,223,,145,,176,,203,,767
3553,大田区,大田区東馬込2丁目,39,,152,,81,,282,,189,,743
3554,大田区,大田区東馬込,58,,215,,39,,68,,193,,573
3555,大田区,大田区東矢口1丁目,221,,267,,198,,221,,147,,1054
3556,大田区,大田区東矢口2丁目,218,,34,,233,,180,,231,,896
3557,大田区,大田区東矢口3丁目,81,,230,,12,,24,,166,,513
3558,大田区,大田区東矢口,284,,187,,60,,108,,210,,849
3559,大田区,大田区東嶺町,85,,38,,250,,233,,68,,674
3560,大田区,大田区東六郷1丁目,262,,242,,105,,102,,273,,984
3561,大田区,大田区東六郷2丁目,60,,262,,274,,255,,103,,954
3562,大田区,大田区東六郷3丁目,241,,33,,58,,285,,33,,650
3563,大田区,大田区東六郷,64,,4,,208,,75,,38,,389
3564,大田区,大田区東糀谷1丁目,237,,38,,125,,46,,193,,639
3565,大田区,大田区東糀谷2丁目,273,,143,,2,,131,,63,,612
3566,大田区,大田区東糀谷3丁目,81,,26,,141,,46,,94,,388
3567,大田区,大田区東糀谷4丁目,157,,156,,118,,187,,118,,736
3568,大田区,大田区東糀谷5丁目,187,,248,,87,,233,,163,,918
3569,大田区,大田区東糀谷6丁目,239,,99,,107,,90,,250,,785
3570,大田区,大田区東糀谷,0,,102,,29,,118,,92,,341
3571,大田区,大田区南蒲田1丁目,275,,191,,202,,222,,193,,1083
3572,大田区,大田区南蒲田2丁目,85,,85,,127,,39,,266,,602
3573,大田区,大田区南蒲田3丁目,50,,152,,177,,299,,134,,812
3574,大田区,大田区南蒲田,22,,214,,78,,0,,21,,335
3575,大田区,大田区南久が原1丁目,23,,95,,61,,145,,229,,553
3576,大田区,大田区南久が原2丁目,200,,20,,116,,93,,114,,543
3577,大田区,大田区南久が原,140,,285,,288,,218,,157,,1088
3578,大田区,大田区南雪谷1丁目,76,,23,,278,,7,,237,,621
3579,大田区,大田区南雪谷2丁目,206,,25,,158,,11,,75,,475
3580,大田区,大田区南雪谷3丁目,195,,245,,76,,176,,118,,810
3581,大田区,大田区南雪谷4丁目,10,,91,,154,,99,,267,,621
3582,大田区,大田区南雪谷5丁目,90,,132,,68,,45,,38,,373
3583,大田区,大田区南雪谷,47,,12,,143,,85,,131,,418
3584,大田区,大田区南千束1丁目,42,,114,,123,,234,,296,,809
3585,大田区,大田区南千束2丁目,174,,97,,34,,156,,162,,623
3586,大田区,大田区南千束3丁目,110,,56,,128,,123,,126,,543
3587,大田区,大田区南千束,198,,235,,136,,24,,62,,655
3588,大田区,大田区南馬込1丁目,230,,89,,242,,124,,52,,737
3589,大田区,大田区南馬込2丁目,62,,170,,25,,245,,290,,792
3590,大田区,大田区南馬込3丁目,197,,128,,139,,190,,297,,951
3591,大田区,大田区南馬込4丁目,196,,145,,218,,142,,278,,979
3592,大田区,大田区南馬込5丁目,14,,38,,217,,273,,117,,659
3593,大田区,大田区南馬込6丁目,87,,140,,80,,231,,55,,593
3594,大田区,大田区南馬込,8,,194,,12,,292,,2,,508
3595,大田区,大田区南六郷1丁目,266,,90,,118,,26,,126,,626
3596,大田区,大田区南六郷2丁目,292,,267,,226,,298,,142,,1225
3597,大田区,大田区南六郷3丁目,56,,140,,108,,231,,114,,649
3598,大田区,大田区南六郷,23,,78,,16,,168,,95,,380
3599,大田区,大田区萩中1丁目,185,,6,,196,,108,,300,,795
3600,大田区,大田区萩中2丁目,152,,278,,90,,221,,281,,1022
3601,大田区,大田区萩中3丁目,105,,54,,158,,258,,137,,712
3602,大田区,大田区萩中,33,,194,,126,,108,,57,,518
3603,大田区,大田区平和の森公園,142,,244,,121,,173,,258,,938
3604,大田区,大田区平和島1丁目,108,,214,,14,,28,,19,,383
3605,大田区,大田区平和島2丁目,35,,94,,99,,261,,159,,648
3606,大田区,大田区平和島3丁目,278,,6,,9,,184,,244,,721
3607,大田区,大田区平和島4丁目,81,,250,,109,,26,,66,,532
3608,大田区,大田区平和島5丁目,139,,259,,23,,218,,90,,729
3609,大田区,大田区平和島6丁目,33,,119,,93,,92,,286,,623
3610,大田区,大田区平和島,238,,60,,76,,200,,66,,640
3611,大田区,大田区北千束1丁目,267,,129,,107,,141,,27,,671
3612,大田区,大田区北千束2丁目,255,,64,,293,,258,,268,,1138
3613,大田区,大田区北千束3丁目,283,,62,,196,,95,,58,,694
3614,大田区,大田区北千束,3,,174,,174,,32,,264,,647
3615,大田区,大田区北馬込1丁目,74,,173,,147,,252,,182,,828
3616,大田区,大田区北馬込2丁目,164,,93,,26,,111,,32,,426
3617,大田区,大田区北馬込,181,,37,,185,,122,,157,,682
3618,大田区,大田区北嶺町,164,,257,,129,,280,,169,,999
3619,大田区,大田区北糀谷1丁目,49,,75,,206,,13,,138,,481
3620,大田区,大田区北糀谷2丁目,220,,217,,95,,263,,157,,952
3621,大田区,大田区北糀谷,258,,164,,214,,115,,53,,804
3622,大田区,大田区本羽田1丁目,206,,287,,215,,46,,61,,815
3623,大田区,大田区本羽田2丁目,16,,150,,2,,284,,23,,475
3624,大田区,大田区本羽田3丁目,254,,175,,42,,165,,204,,840
3625,大田区,大田区本羽田,179,,299,,251,,137,,172,,1038
3626,大田区,大田区矢口1丁目,142,,116,,246,,220,,146,,870
3627,大田区,大田区矢口2丁目,33,,2,,20,,148,,244,,447
3628,大田区,大田区矢口3丁目,217,,177,,154,,189,,57,,794
3629,大田区,大田区矢口,29,,118,,284,,102,,213,,746
3630,大島町,大島町岡田助田,170,,186,,240,,259,,132,,987
3631,大島町,大島町岡田北野,261,,3,,262,,293,,202,,1021
3632,大島町,大島町岡田大久保,216,,293,,291,,293,,250,,1343
3633,大島町,大島町岡田小堀,292,,172,,56,,198,,274,,992
3634,大島町,大島町岡田川の道,185,,165,,57,,222,,2,,631
3635,大島町,大島町岡田平浜,254,,208,,91,,93,,221,,867
3636,大島町,大島町岡田新開,197,,178,,267,,269,,100,,1011
3637,大島町,大島町岡田榎戸,142,,25,,226,,282,,248,,923
3638,大島町,大島町岡田橋の本,200,,1,,171,,180,,180,,732
3639,大島町,大島町岡田沢立,57,,49,,212,,297,,208,,823
3640,大島町,大島町岡田笹郷,11,,294,,35,,134,,222,,696
3641,大島町,大島町岡田長坂,254,,263,,64,,10,,137,,728
3642,大島町,大島町岡田,45,,64,,25,,158,,273,,565
3643,大島町,大島町元町1丁目,67,,165,,225,,250,,218,,925
3644,大島町,大島町元町2丁目,106,,139,,88,,239,,267,,839
3645,大島町,大島町元町3丁目,88,,176,,139,,257,,7,,667
3646,大島町,大島町元町4丁目,287,,210,,181,,213,,273,,1164
3647,大島町,大島町元町オンダシ,296,,199,,62,,158,,71,,786
3648,大島町,大島町元町ホチマツ,110,,211,,6,,228,,81,,636
3649,大島町,大島町元町上山,73,,232,,274,,256,,81,,916
3650,大島町,大島町元町仲中,199,,161,,195,,30,,210,,795
3651,大島町,大島町元町佐吾右衛門野地,282,,89,,26,,171,,228,,796
3652,大島町,大島町元町八重の水,116,,231,,239,,190,,247,,1023
3653,大島町,大島町元町北の山,161,,136,,32,,256,,266,,851
3654,大島町,大島町元町地の岡,198,,12,,106,,78,,50,,444
3655,大島町,大島町元町大金砂,86,,70,,293,,5,,238,,692
3656,大島町,大島町元町家の上,7,,239,,291,,150,,117,,804
3657,大島町,大島町元町水溜,92,,80,,122,,142,,214,,650
3658,大島町,大島町元町津倍付,252,,292,,222,,249,,205,,1220
3659,大島町,大島町元町風待,125,,142,,92,,72,,43,,474
3660,大島町,大島町元町馬の背,203,,152,,59,,220,,178,,812
3661,大島町,大島町元町,122,,131,,8,,161,,141,,563
3662,大島町,大島町差木地下原,247,,17,,58,,200,,268,,790
3663,大島町,大島町差木地,130,,172,,281,,208,,258,,1049
3664,大島町,大島町泉津福重,12,,115,,298,,23,,127,,575
3665,大島町,大島町泉津,92,,234,,87,,179,,200,,792
3666,大島町,大島町波浮港,98,,63,,239,,234,,171,,805
3667,大島町,大島町野増クヅアラ,230,,81,,28,,174,,213,,726
3668,大島町,大島町野増ヲクノクボ,56,,25,,165,,247,,159,,652
3669,大島町,大島町野増,201,,20,,165,,284,,215,,885
3670,中央区,中央区京橋1丁目,271,,11,,26,,96,,238,,642
3671,中央区,中央区京橋2丁目,120,,42,,182,,48,,233,,625
3672,中央区,中央区京橋3丁目,135,,245,,250,,203,,105,,938
3673,中央区,中央区京橋,277,,277,,3,,83,,43,,683
3674,中央区,中央区銀座1丁目,183,,141,,100,,213,,77,,714
3675,中央区,中央区銀座2丁目,119,,77,,38,,107,,187,,528
3676,中央区,中央区銀座3丁目,44,,182,,295,,240,,105,,866
3677,中央区,中央区銀座4丁目,104,,239,,68,,117,,39,,567
3678,中央区,中央区銀座5丁目,136,,36,,260,,154,,105,,691
3679,中央区,中央区銀座6丁目,272,,161,,241,,80,,53,,807
3680,中央区,中央区銀座7丁目,117,,84,,153,,14,,131,,499
3681,中央区,中央区銀座8丁目,181,,126,,278,,84,,224,,893
3682,中央区,中央区銀座,20,,187,,0,,33,,218,,458
3683,中央区,中央区月島1丁目,33,,245,,270,,61,,129,,738
3684,中央区,中央区月島2丁目,171,,183,,123,,251,,90,,818
3685,中央区,中央区月島3丁目,212,,138,,131,,71,,132,,684
3686,中央区,中央区月島4丁目,59,,220,,58,,96,,164,,597
3687,中央区,中央区月島,65,,75,,168,,255,,243,,806
3688,中央区,中央区勝どき1丁目,1,,160,,51,,86,,238,,536
3689,中央区,中央区勝どき2丁目,292,,51,,275,,157,,215,,990
3690,中央区,中央区勝どき3丁目,195,,31,,171,,33,,48,,478
3691,中央区,中央区勝どき4丁目,209,,87,,10,,36,,32,,374
3692,中央区,中央区勝どき5丁目,300,,206,,12,,52,,189,,759
3693,中央区,中央区勝どき6丁目,198,,55,,84,,177,,18,,532
3694,中央区,中央区勝どき,289,,215,,205,,71,,4,,784
3695,中央区,中央区新川1丁目,273,,294,,128,,162,,185,,1042
3696,中央区,中央区新川2丁目,33,,91,,72,,6,,226,,428
3697,中央区,中央区新川,160,,177,,201,,237,,193,,968
3698,中央区,中央区新富1丁目,246,,194,,106,,39,,232,,817
3699,中央区,中央区新富2丁目,117,,12,,98,,248,,73,,548
3700,中央区,中央区新富,216,,185,,217,,34,,104,,756
3701,中央区,中央区晴海1丁目,272,,13,,35,,12,,174,,506
3702,中央区,中央区晴海2丁目,99,,152,,243,,208,,50,,752
3703,中央区,中央区晴海3丁目,273,,253,,99,,225,,87,,937
3704,中央区,中央区晴海4丁目,23,,43,,18,,190,,29,,303
3705,中央区,中央区晴海5丁目,58,,200,,14,,267,,0,,539
3706,中央区,中央区晴海,193,,61,,247,,180,,276,,957
3707,中央区,中央区築地1丁目,228,,299,,265,,84,,176,,1052
3708,中央区,中央区築地2丁目,283,,286,,142,,292,,166,,1169
3709,中央区,中央区築地3丁目,155,,298,,43,,289,,153,,938
3710,中央区,中央区築地4丁目,0,,216,,154,,237,,18,,625
3711,中央区,中央区築地5丁目,191,,51,,199,,121,,229,,791
3712,中央区,中央区築地6丁目,140,,236,,148,,142,,171,,837
3713,中央区,中央区築地7丁目,105,,156,,32,,293,,29,,615
3714,中央区,中央区築地,80,,202,,153,,33,,146,,614
3715,中央区,中央区佃1丁目,237,,110,,24,,21,,179,,571
3716,中央区,中央区佃2丁目,180,,59,,257,,24,,218,,738
3717,中央区,中央区佃3丁目,238,,280,,257,,295,,23,,1093
3718,中央区,中央区佃,54,,283,,210,,258,,16,,821
3719,中央区,中央区東日本橋1丁目,33,,210,,117,,51,,77,,488
3720,中央区,中央区東日本橋2丁目,80,,71,,66,,65,,46,,328
3721,中央区,中央区東日本橋3丁目,169,,75,,218,,215,,31,,708
3722,中央区,中央区東日本橋,20,,70,,126,,248,,191,,655
3723,中央区,中央区日本橋1丁目,91,,187,,101,,146,,236,,761
3724,中央区,中央区日本橋2丁目,249,,297,,286,,23,,233,,1088
3725,中央区,中央区日本橋3丁目,157,,295,,103,,194,,244,,993
3726,中央区,中央区日本橋,142,,198,,291,,201,,161,,993
3727,中央区,中央区日本橋横山町,65,,97,,66,,52,,275,,555
3728,中央区,中央区日本橋蛎殻町1丁目,267,,73,,222,,219,,32,,813
3729,中央区,中央区日本橋蛎殻町2丁目,3,,128,,268,,133,,85,,617
3730,中央区,中央区日本橋蛎殻町,83,,127,,162,,10,,118,,500
3731,中央区,中央区日本橋兜町,293,,265,,231,,125,,278,,1192
3732,中央区,中央区日本橋茅場町1丁目,81,,294,,43,,13,,232,,663
3733,中央区,中央区日本橋茅場町2丁目,23,,71,,208,,122,,41,,465
3734,中央区,中央区日本橋茅場町3丁目,44,,171,,96,,126,,75,,512
3735,中央区,中央区日本橋茅場町,184,,239,,52,,136,,50,,661
3736,中央区,中央区日本橋久松町,52,,232,,57,,45,,215,,601
3737,中央区,中央区日本橋室町1丁目,100,,155,,30,,184,,162,,631
3738,中央区,中央区日本橋室町2丁目,258,,89,,57,,45,,203,,652
3739,中央区,中央区日本橋室町3丁目,151,,90,,92,,152,,124,,609
3740,中央区,中央区日本橋室町4丁目,220,,74,,279,,80,,177,,830
3741,中央区,中央区日本橋室町,264,,178,,3,,120,,98,,663
3742,中央区,中央区日本橋小舟町,221,,222,,208,,246,,8,,905
3743,中央区,中央区日本橋小伝馬町,276,,298,,33,,200,,77,,884
3744,中央区,中央区日本橋小網町,33,,207,,184,,29,,60,,513
3745,中央区,中央区日本橋人形町1丁目,151,,20,,127,,25,,268,,591
3746,中央区,中央区日本橋人形町2丁目,274,,80,,84,,162,,213,,813
3747,中央区,中央区日本橋人形町3丁目,251,,55,,257,,35,,117,,715
3748,中央区,中央区日本橋人形町,266,,151,,140,,193,,292,,1042
3749,中央区,中央区日本橋大伝馬町,60,,143,,238,,217,,125,,783
3750,中央区,中央区日本橋中洲,85,,96,,148,,267,,280,,876
3751,中央区,中央区日本橋馬喰町1丁目,51,,176,,15,,245,,193,,680
3752,中央区,中央区日本橋馬喰町2丁目,8,,240,,69,,38,,104,,459
3753,中央区,中央区日本橋馬喰町,242,,151,,58,,28,,180,,659
3754,中央区,中央区日本橋箱崎町,282,,136,,224,,299,,296,,1237
3755,中央区,中央区日本橋浜町1丁目,120,,239,,156,,8,,126,,649
3756,中央区,中央区日本橋浜町2丁目,296,,121,,196,,19,,206,,838
3757,中央区,中央区日本橋浜町3丁目,121,,153,,200,,25,,4,,503
3758,中央区,中央区日本橋浜町,244,,249,,169,,96,,33,,791
3759,中央区,中央区日本橋富沢町,216,,107,,98,,287,,68,,776
3760,中央区,中央区日本橋堀留町1丁目,121,,266,,248,,263,,211,,1109
3761,中央区,中央区日本橋堀留町2丁目,47,,221,,114,,283,,269,,934
3762,中央区,中央区日本橋堀留町,189,,200,,207,,230,,46,,872
3763,中央区,中央区日本橋本石町1丁目,226,,58,,6,,300,,242,,832
3764,中央区,中央区日本橋本石町2丁目,262,,211,,250,,76,,234,,1033
3765,中央区,中央区日本橋本石町3丁目,284,,138,,229,,39,,23,,713
3766,中央区,中央区日本橋本石町4丁目,212,,48,,63,,145,,274,,742
3767,中央区,中央区日本橋本石町,298,,115,,268,,54,,170,,905
3768,中央区,中央区日本橋本町1丁目,192,,129,,119,,170,,129,,739
3769,中央区,中央区日本橋本町2丁目,83,,23,,15,,225,,205,,551
3770,中央区,中央区日本橋本町3丁目,48,,105,,9,,109,,164,,435
3771,中央区,中央区日本橋本町4丁目,45,,149,,238,,164,,243,,839
3772,中央区,中央区日本橋本町,194,,31,,149,,261,,41,,676
3773,中央区,中央区入船1丁目,267,,4,,59,,232,,24,,586
3774,中央区,中央区入船2丁目,39,,262,,71,,131,,4,,507
3775,中央区,中央区入船3丁目,251,,257,,110,,113,,160,,891
3776,中央区,中央区入船,107,,46,,161,,218,,62,,594
3777,中央区,中央区八重洲1丁目,127,,34,,176,,245,,170,,752
3778,中央区,中央区八重洲2丁目,15,,37,,211,,204,,54,,521
3779,中央区,中央区八重洲,272,,131,,129,,177,,129,,838
3780,中央区,中央区八丁堀1丁目,248,,6,,170,,279,,256,,959
3781,中央区,中央区八丁堀2丁目,197,,68,,134,,85,,52,,536
3782,中央区,中央区八丁堀3丁目,225,,122,,26,,157,,190,,720
3783,中央区,中央区八丁堀4丁目,114,,102,,188,,145,,36,,585
3784,中央区,中央区八丁堀,42,,173,,96,,111,,214,,636
3785,中央区,中央区浜離宮庭園,231,,136,,138,,131,,33,,669
3786,中央区,中央区豊海町,27,,205,,189,,16,,141,,578
3787,中央区,中央区湊1丁目,162,,36,,127,,257,,140,,722
3788,中央区,中央区湊2丁目,273,,178,,32,,242,,17,,742
3789,中央区,中央区湊3丁目,92,,194,,177,,21,,70,,554
3790,中央区,中央区湊,68,,75,,180,,134,,23,,480
3791,中央区,中央区明石町,181,,187,,297,,82,,95,,842
3792,中野区,中野区丸山1丁目,218,,52,,191,,284,,177,,922
3793,中野区,中野区丸山2丁目,182,,180,,228,,56,,62,,708
3794,中野区,中野区丸山,275,,79,,33,,97,,6,,490
3795,中野区,中野区江原町1丁目,35,,91,,120,,32,,299,,577
3796,中野区,中野区江原町2丁目,172,,203,,169,,100,,84,,728
3797,中野区,中野区江原町3丁目,170,,160,,208,,102,,272,,912
3798,中野区,中野区江原町,116,,77,,277,,255,,56,,781
3799,中野区,中野区江古田1丁目,11,,158,,104,,280,,73,,626
3800,中野区,中野区江古田2丁目,21,,278,,49,,244,,289,,881
3801,中野区,中野区江古田3丁目,279,,111,,243,,15,,272,,920
3802,中野区,中野区江古田4丁目,60,,286,,91,,21,,51,,509
3803,中野区,中野区江古田,80,,195,,81,,200,,162,,718
3804,中野区,中野区鷺宮1丁目,295,,209,,262,,259,,138,,1163
3805,中野区,中野区鷺宮2丁目,112,,187,,253,,16,,12,,580
3806,中野区,中野区鷺宮3丁目,294,,174,,177,,243,,134,,1022
3807,中野区,中野区鷺宮4丁目,97,,95,,234,,271,,3,,700
3808,中野区,中野区鷺宮5丁目,258,,76,,157,,27,,258,,776
3809,中野区,中野区鷺宮6丁目,30,,149,,164,,274,,33,,650
3810,中野区,中野区鷺宮,184,,130,,275,,150,,54,,793
3811,中野区,中野区若宮1丁目,220,,230,,2,,234,,160,,846
3812,中野区,中野区若宮2丁目,283,,154,,21,,55,,55,,568
3813,中野区,中野区若宮3丁目,214,,106,,172,,281,,52,,825
3814,中野区,中野区若宮,119,,297,,266,,249,,243,,1174
3815,中野区,中野区松が丘1丁目,162,,180,,141,,228,,292,,1003
3816,中野区,中野区松が丘2丁目,81,,204,,82,,18,,44,,429
3817,中野区,中野区松が丘,205,,138,,148,,81,,9,,581
3818,中野区,中野区沼袋1丁目,274,,20,,95,,219,,74,,682
3819,中野区,中野区沼袋2丁目,161,,292,,295,,230,,256,,1234
3820,中野区,中野区沼袋3丁目,256,,215,,58,,230,,236,,995
3821,中野区,中野区沼袋4丁目,284,,166,,198,,116,,258,,1022
3822,中野区,中野区沼袋,254,,139,,266,,41,,152,,852
3823,中野区,中野区上高田1丁目,148,,237,,4,,41,,95,,525
3824,中野区,中野区上高田2丁目,54,,200,,230,,158,,247,,889
3825,中野区,中野区上高田3丁目,175,,189,,144,,59,,67,,634
3826,中野区,中野区上高田4丁目,267,,111,,210,,122,,227,,937
3827,中野区,中野区上高田5丁目,7,,28,,18,,8,,153,,214
3828,中野区,中野区上高田,212,,6,,181,,205,,97,,701
3829,中野区,中野区上鷺宮1丁目,287,,281,,185,,171,,16,,940
3830,中野区,中野区上鷺宮2丁目,234,,112,,261,,135,,117,,859
3831,中野区,中野区上鷺宮3丁目,134,,177,,121,,283,,61,,776
3832,中野区,中野区上鷺宮4丁目,19,,163,,11,,244,,218,,655
3833,中野区,中野区上鷺宮5丁目,34,,72,,143,,268,,191,,708
3834,中野区,中野区上鷺宮,13,,68,,293,,280,,123,,777
3835,中野区,中野区新井1丁目,126,,232,,266,,100,,252,,976
3836,中野区,中野区新井2丁目,167,,202,,26,,35,,198,,628
3837,中野区,中野区新井3丁目,233,,287,,91,,25,,273,,909
3838,中野区,中野区新井4丁目,178,,198,,299,,147,,177,,999
3839,中野区,中野区新井5丁目,280,,23,,84,,105,,259,,751
3840,中野区,中野区新井,72,,127,,76,,86,,26,,387
3841,中野区,中野区大和町1丁目,201,,260,,65,,113,,14,,653
3842,中野区,中野区大和町2丁目,45,,141,,155,,213,,49,,603
3843,中野区,中野区大和町3丁目,195,,8,,11,,299,,208,,721
3844,中野区,中野区大和町4丁目,75,,294,,102,,139,,30,,640
3845,中野区,中野区大和町,173,,261,,143,,267,,168,,1012
3846,中野区,中野区中央1丁目,278,,227,,125,,278,,152,,1060
3847,中野区,中野区中央2丁目,181,,79,,77,,114,,112,,563
3848,中野区,中野区中央3丁目,93,,145,,122,,173,,137,,670
3849,中野区,中野区中央4丁目,8,,87,,118,,49,,220,,482
3850,中野区,中野区中央5丁目,40,,196,,291,,51,,32,,610
3851,中野区,中野区中央,158,,36,,12,,244,,158,,608
3852,中野区,中野区中野1丁目,100,,138,,181,,79,,95,,593
3853,中野区,中野区中野2丁目,32,,6,,67,,141,,267,,513
3854,中野区,中野区中野3丁目,8,,67,,62,,144,,133,,414
3855,中野区,中野区中野4丁目,104,,84,,118,,1,,9,,316
3856,中野区,中野区中野5丁目,253,,32,,72,,266,,259,,882
3857,中野区,中野区中野6丁目,168,,19,,201,,286,,83,,757
3858,中野区,中野区中野,273,,29,,226,,170,,220,,918
3859,中野区,中野区東中野1丁目,190,,274,,112,,274,,110,,960
3860,中野区,中野区東中野2丁目,117,,59,,203,,169,,160,,708
3861,中野区,中野区東中野3丁目,3,,215,,178,,118,,79,,593
3862,中野区,中野区東中野4丁目,17,,102,,246,,128,,127,,620
3863,中野区,中野区東中野5丁目,19,,176,,31,,21,,163,,410
3864,中野区,中野区東中野,217,,211,,191,,23,,97,,739
3865,中野区,中野区南台1丁目,238,,21,,237,,201,,267,,964
3866,中野区,中野区南台2丁目,34,,185,,276,,208,,67,,770
3867,中野区,中野区南台3丁目,126,,86,,284,,266,,18,,780
3868,中野区,中野区南台4丁目,80,,103,,162,,136,,61,,542
3869,中野区,中野区南台5丁目,188,,62,,261,,222,,223,,956
3870,中野区,中野区南台,79,,19,,278,,211,,277,,864
3871,中野区,中野区白鷺1丁目,240,,225,,35,,159,,128,,787
3872,中野区,中野区白鷺2丁目,212,,52,,268,,134,,18,,684
3873,中野区,中野区白鷺3丁目,47,,273,,140,,131,,187,,778
3874,中野区,中野区白鷺,255,,135,,158,,24,,206,,778
3875,中野区,中野区本町1丁目,114,,99,,215,,245,,86,,759
3876,中野区,中野区本町2丁目,275,,278,,81,,252,,193,,1079
3877,中野区,中野区本町3丁目,41,,195,,92,,13,,89,,430
3878,中野区,中野区本町4丁目,123,,51,,250,,100,,190,,714
3879,中野区,中野区本町5丁目,66,,238,,76,,223,,116,,719
3880,中野区,中野区本町6丁目,11,,124,,210,,86,,293,,724
3881,中野区,中野区本町,256,,278,,281,,75,,104,,994
3882,中野区,中野区野方1丁目,271,,89,,214,,106,,138,,818
3883,中野区,中野区野方2丁目,104,,91,,125,,25,,71,,416
3884,中野区,中野区野方3丁目,249,,110,,3,,215,,94,,671
3885,中野区,中野区野方4丁目,75,,21,,75,,224,,295,,690
3886,中野区,中野区野方5丁目,281,,136,,266,,290,,139,,1112
3887,中野区,中野区野方6丁目,170,,41,,38,,254,,155,,658
3888,中野区,中野区野方,75,,81,,211,,227,,78,,672
3889,中野区,中野区弥生町1丁目,41,,52,,76,,143,,116,,428
3890,中野区,中野区弥生町2丁目,11,,158,,20,,208,,296,,693
3891,中野区,中野区弥生町3丁目,70,,206,,165,,37,,281,,759
3892,中野区,中野区弥生町4丁目,88,,112,,60,,139,,244,,643
3893,中野区,中野区弥生町5丁目,209,,195,,294,,88,,47,,833
3894,中野区,中野区弥生町6丁目,195,,88,,150,,178,,113,,724
3895,中野区,中野区弥生町,167,,168,,21,,135,,180,,671
3896,町田市,町田市つくし野1丁目,144,,252,,272,,177,,82,,927
3897,町田市,町田市つくし野2丁目,151,,212,,230,,136,,48,,777
3898,町田市,町田市つくし野3丁目,105,,281,,21,,209,,238,,854
3899,町田市,町田市つくし野4丁目,230,,215,,33,,131,,180,,789
3900,町田市,町田市つくし野,272,,35,,88,,6,,202,,603
3901,町田市,町田市旭町1丁目,84,,280,,212,,116,,40,,732
3902,町田市,町田市旭町2丁目,295,,295,,225,,261,,240,,1316
3903,町田市,町田市旭町3丁目,280,,245,,246,,49,,276,,1096
3904,町田市,町田市旭町,266,,18,,124,,201,,283,,892
3905,町田市,町田市下小山田町,157,,264,,108,,229,,78,,836
3906,町田市,町田市玉川学園1丁目,225,,187,,182,,9,,175,,778
3907,町田市,町田市玉川学園2丁目,19,,84,,223,,166,,168,,660
3908,町田市,町田市玉川学園3丁目,33,,256,,200,,259,,169,,917
3909,町田市,町田市玉川学園4丁目,84,,216,,164,,0,,270,,734
3910,町田市,町田市玉川学園5丁目,27,,184,,195,,178,,203,,787
3911,町田市,町田市玉川学園6丁目,171,,227,,253,,204,,65,,920
3912,町田市,町田市玉川学園7丁目,13,,290,,58,,168,,118,,647
3913,町田市,町田市玉川学園8丁目,108,,185,,112,,6,,231,,642
3914,町田市,町田市玉川学園,22,,251,,267,,205,,177,,922
3915,町田市,町田市金井1丁目,32,,22,,66,,232,,168,,520
3916,町田市,町田市金井2丁目,217,,115,,151,,51,,159,,693
3917,町田市,町田市金井3丁目,114,,235,,121,,57,,231,,758
3918,町田市,町田市金井4丁目,112,,131,,174,,48,,129,,594
3919,町田市,町田市金井5丁目,113,,33,,99,,145,,261,,651
3920,町田市,町田市金井6丁目,121,,12,,255,,122,,170,,680
3921,町田市,町田市金井7丁目,59,,262,,90,,63,,245,,719
3922,町田市,町田市金井8丁目,127,,276,,83,,206,,156,,848
3923,町田市,町田市金井,118,,101,,154,,261,,154,,788
3924,町田市,町田市金井町,193,,18,,230,,205,,85,,731
3925,町田市,町田市金森1丁目,136,,192,,24,,239,,40,,631
3926,町田市,町田市金森2丁目,36,,284,,141,,49,,111,,621
3927,町田市,町田市金森3丁目,111,,89,,46,,111,,97,,454
3928,町田市,町田市金森4丁目,35,,170,,191,,272,,294,,962
3929,町田市,町田市金森5丁目,22,,193,,195,,273,,171,,854
3930,町田市,町田市金森6丁目,200,,195,,246,,193,,260,,1094
3931,町田市,町田市金森7丁目,115,,194,,248,,21,,12,,590
3932,町田市,町田市金森,73,,53,,182,,291,,228,,827
3933,町田市,町田市金森東1丁目,275,,5,,19,,167,,190,,656
3934,町田市,町田市金森東2丁目,118,,44,,206,,128,,104,,600
3935,町田市,町田市金森東3丁目,205,,268,,124,,97,,103,,797
3936,町田市,町田市金森東4丁目,281,,266,,54,,64,,285,,950
3937,町田市,町田市金森東,275,,95,,189,,286,,79,,924
3938,町田市,町田市原町田1丁目,76,,188,,153,,131,,125,,673
3939,町田市,町田市原町田2丁目,165,,156,,91,,2,,101,,515
3940,町田市,町田市原町田3丁目,51,,297,,250,,81,,120,,799
3941,町田市,町田市原町田4丁目,128,,233,,239,,91,,126,,817
3942,町田市,町田市原町田5丁目,120,,227,,226,,28,,197,,798
3943,町田市,町田市原町田6丁目,122,,187,,97,,142,,213,,761
3944,町田市,町田市原町田,266,,292,,185,,298,,265,,1306
3945,町田市,町田市広袴1丁目,222,,65,,145,,105,,281,,818
3946,町田市,町田市広袴2丁目,234,,150,,180,,271,,40,,875
3947,町田市,町田市広袴3丁目,11,,256,,121,,137,,54,,579
3948,町田市,町田市広袴4丁目,149,,198,,66,,29,,277,,719
3949,町田市,町田市広袴,43,,123,,116,,41,,115,,438
